,text,label
1390,Let foreign doctors help us fight COVID-19!,False
1391,Allow Parents the option to keep children off school during covid 19 crisis,False
1392,CANCEL ICSE BOARD EXAMS 2021 DUE TO COVID-19,False
1393,MAKAUT need to close WB colleges due to effect of COVID-19.,False
1394,UNISA STUDENTS DEMANDING THE REMOVAL OF THE LAST MINUTE IMPLEMENTATION OF THE IRIS SYSTEM!,False
1395,"Change Diet, Save Lives",False
1396,Urgent Government Support For The Hospitality Industry,False
1397,"支持將「中華航空」正名為「台灣航空」Call for Petition of Rectifying “China Airlines” with “Taiwan Airlines""",False
1398,Hazard Compensation For Covid-19 Pandemic,False
1399,Urgent Strict Measures to Counter Coronavirus Spread and Increase Public Education,False
1400,Google: Include the entire Caribbean in YouTube's Partner Program,False
1401,Testing for COVID 19 in NHS medical professionals showing signs and symptoms,False
1402,Close the CUNY Hunter College campus due the spread of COVID-19,False
1403,Allow Visitors for MA Patients During Covid-19,False
1404,S​.​E​.​N Schools to shut in the UK amid Covid 19 outbreak,False
1405,"For Immediate Resignations: Michael Rembis, Debbie Walsh, Gary Kienbaum and Lisa Paulson.",False
1406,Start Community Testing: COVID-19 NEPAL,False
1407,Make sure all staff in hospital have face masks,True
1408,Grant Diploma Privilege for 2020 Texas Law School Graduates,False
1409,Mental Health Stability Amongst Student Body,False
1410,PROTECT INCARCERATED COMMUNITIES FROM COVID-19,False
1411,Keep COVID-19 Arrestees Out of Waiʻanae,False
1412,HAZARD PAY FOR TRANSIT WORKERS,False
1413,An Immediate Decrease in UArts Tuition for 2020-2021,False
1414,Implement COVID-19 Precautionary Measures,False
1415,Close the PA border to people who live out of state.,False
1416,#JusticeforShoni: fix Thembisa Hospital and save lives,False
1417,Immediate Aid Package for San Francisco SMBs (Small and Medium Businesses),False
1418,"Under attack at NYU, Mark Crispin Miller needs your support for academic freedom",False
1419,Allow PAYE freelancers to receive the UK government's COVID-19 self employed grant,False
1420,AN ACCESSIBLE WASHROOM for DISABLED FANS--Toronto Maple Leafs and Raptors,False
1421,Release community custody inmates with 6 months or less on supervision due to COVID-19,False
1422,Support UNPAID Student Nurses helping to fight Covid-19 Pandemic,False
1423,Refund UIC Students for Tuition Costs,False
1424,Close Pratt Institute-Main Campus due to COVID-19 Death in NYC,False
1425,Kitas & Schulen verlässlich öffnen: Bundesweite Bildungs- & Betreuungsgarantie 2021,False
1426,Exception for Drive-In Movie Theatres during Covid-19 restrictions.,False
1427,Il vaccino antinfluenzale ha aumentato i rischi da COVID-19?,False
1428,Save Rose of Sharon Korean LTC from for-profit Rykka,False
1429,CAIE should allow Students of Pakistan for Teacher Assessemnt like UK for O/A Level 2021,False
1430,Lower University of New Mexico Fall 2020 Tuition,False
1431,Demanding a Student-Centered Response from SUA to the COVID-19 Epidemic,False
1432,Citizens should be allowed to leave Australia without requiring permission.,False
1433,Grant of RESIDENCE AMNESTY FOR ALL MIGRANT WORKERS CURRENTLY IN NZ.,False
1434,Private daycare/schools to credit/refund parents for service not rendered due to covid-19,False
1435,Separate Muskoka From Simcoe For Covid Response Regions,False
1436,Minimum 3​.​1% Pay Rise to NHS workers.,False
1437,Equal Government Support for Newly Self Employed - Covid 19,False
1438,Allow a nominated family member to enter care homes during a lockdown the same as staff do,False
1439,Retain contract pharmacists in Ministry of Health (MOH)!,False
1440,Bengaluru Green Cover reduced from 70% to 3%.   SAVE Bengaluru's TREES!   STOP ECOCIDE!,False
1441,"Dear PIAA, Please Do Not Terminate Our Sports Seasons!",False
1442,Expand Unemployment Insurance Eligibility for Education Support Professionals,False
1443,To include Traditional and Complementary Medicine (T&CM) as essential service,False
1444,Reduce the cost of paying for online education in Cyprus (during the COVID-19 quarantine),False
1445,WIRED not Wireless; NO HOTSPOTS or Antennas added to CA Schools during COVID-19,False
1446,"Governor Greg Abbott: Suspend Rent, Mortgage, & Utility Payments During Covid-19 crisis",False
1447,Open Rhode Island & End All Executive Orders May 9th.,False
1448,Postpone Oklahoma State University Spring 2020 Commencement,False
1449,"Save Our Studios.
Reclassify dance studios in the California Covid re-opening strategy.",False
1450,RRISD Students Request Covid Safe Traditional Graduation Ceremony,False
1451,Suspend rent and mortgage payments during Covid 19 pandemic South Africa,False
1452,Locals Only Recreation Initiative for Placer and Nevada Counties,False
1453,Directors to be equally helped Just as self employed have been.,False
1454,Allow Nursing Students to graduate despite clinical hours,False
1455,Pass the bill to prohibit child marriage in the Philippines. #ENDChildMarriage,False
1456,Petition for MIT Administration to Take Action against On-Campus Spread of COVID-19,False
1457,Change the inhuman Care Home Covid visiting restrictions,False
1458,Support Cheerleaders and Dance in 2021,False
1459,Financial compensation(hazard pay) for essential workers during covid-19,False
1460,Save Gymnastics Clubs in Ontario!,False
1461,#cancelboardexams,False
1462,Ask Gov. DeSantis to Stop the unfair treatment of Vacation Rentals!,False
1463,Place a moratorium on 1080 poisoned food drops & divert funds to save lives from COVID-19,False
1464,American Airlines Should Waive ALL  Change/Cancellation Fees Amidst COVID-19 Outbreak!,False
1465,To Stop COVID-19: Contact Trace and Test!,False
1466,HELP IRANIANS TO RECEIVE MEDICAL SUPPLIES TO FIGHT COVID-19,False
1467,Get Covid-19 Vaccines for Doctors,False
1468,Allow F-1 and M-1 students with valid visas to stay in the United States,False
1469,"Northern and southern European countries solidarity, opinions of non-political citizens",False
1470,Cancel 2021 CBSE Board exams due to COVID-19,False
1471,Canadian Federal Government: Give More Support to Canadian Airlines and their Employees,False
1472,Universal living wage for all ad-hoc agency workers during the covid-19 crisis,False
1473,Brainware University need to close College due to effect of COVID-19.,False
1474,Whittier Council Member Jessica Martinez: Recuse Yourself from Immigrant Relief Lawsuit,False
1475,Allow parents to temporarily home educate without being penalised during Covid-19 outbreak,False
1476,There will be a day AFTER COVID-19.  Help us change the way leaders lead.  Everywhere.,False
1477,Close Madison City Schools due to COVID-19,False
1478,Mthuli Ncube to remove 2% charge from all electronic money transactions #Covid-19 period,False
1479,Partially Refund Loughborough University Tuition Fees,False
1480,Proper equipments and facilities for Arunachal Pradesh to tackle Covid-19,False
1481,Humber College should reduce tuition fees for classes recently made online due to COVID-19,False
1482,South Dakota State University pass or fail students -COVID-19,False
1483,Tim Walz: Support to-go wine & beer sales for the restaurant industry during COID-19,False
1484,Demanding permanent employment for contract workers in M'sia Gov! #WeAreFrontliners,False
1485,Rescind the Acceptance of racist Drew Dollar into LSU,False
1486,Postpone All Entrances and ExamsDuring Current Situation of Covid-19.,False
1487,We Texans demand that Ted Cruz resign.,False
1488,LET US IN! Adjust The Nursing Home Visitation Policy due to Covid 19,False
1489,COVID-19 Landlord Support,False
1490,Cancellation of STPM Semester 2 examination 2020,False
1491,Immediate & Unconditional Release of Jawar Mohammed & All Oromo Political Prisoners,False
1492,Close non essential warehouses Covid-19,False
1493,Revise the Academic Calendar & Suspend the Online Classes throughout COVID-19 crisis,False
1494,ASHA dues should be WAIVED for 2020!,False
1495,Cancellation of Lebanese Official Exams for 2020/إلغاء الإمتحانات الرسمية اللبنانية ل-٢٠٢٠,False
1496,Hazard pay for essential employees working with the public during the covid-19 pandemic.,False
1497,Stop children being weighed in school without parental consent,False
1498,Allow Visitors for Covid-19 Patients,False
1499,Exigimos acciones de control y salud en la Reserva Natural de La Parguera,False
